timestamp,member,present
1541663785,user5,"['user9', 'user6', 'user1', 'user4', 'user7', 'user3', 'user8', 'user0']"
1541664605,user6,"['user5', 'user8', 'user4', 'user2']"
1541664702,user4,"['user7', 'user2', 'user9', 'user5']"
1541665383,user0,"['user9', 'user5', 'user4']"
1541665488,user5,['user3']
1541665627,user6,"['user2', 'user9']"
1541665768,user4,"['user5', 'user0', 'user3', 'user1', 'user9', 'user7']"
1541666257,user0,"['user6', 'user8', 'user3', 'user2', 'user5', 'user4']"
1541666713,user7,['user5']
1541667503,user9,"['user7', 'user1', 'user2', 'user3', 'user8', 'user0']"
1541668007,user8,"['user5', 'user2', 'user7', 'user3']"
1541668846,user4,"['user6', 'user8', 'user3']"
1541669235,user0,"['user5', 'user9', 'user2', 'user1', 'user3', 'user4', 'user7', 'user8']"
1541670229,user2,"['user1', 'user4', 'user7', 'user8', 'user9']"
1541670434,user5,"['user2', 'user7']"
1541671076,user2,"['user8', 'user0', 'user9', 'user4', 'user3']"
1541671298,user7,"['user0', 'user3', 'user5']"
1541671551,user6,"['user3', 'user4', 'user0', 'user2']"
1541672334,user8,"['user3', 'user4', 'user9', 'user1', 'user2']"
1541673067,user4,"['user3', 'user1', 'user5', 'user6']"
1541673847,user6,"['user7', 'user2']"
1541674216,user8,"['user7', 'user5', 'user2']"
1541674217,user2,"['user0', 'user7', 'user3', 'user5']"
1541674316,user4,"['user2', 'user7']"
1541674786,user9,"['user5', 'user7', 'user4', 'user2', 'user0', 'user1', 'user6']"
1541675779,user6,"['user8', 'user1', 'user3', 'user2']"
1541676059,user9,"['user5', 'user8', 'user2', 'user1']"
1541676876,user3,"['user0', 'user4', 'user8', 'user2', 'user5', 'user6']"
1541677626,user3,"['user5', 'user4', 'user9', 'user6']"
1541678481,user0,"['user3', 'user9']"
1541679098,user6,"['user4', 'user7', 'user2']"
1541679607,user6,"['user4', 'user8', 'user3', 'user5', 'user2', 'user7']"
1541679785,user1,"['user5', 'user7', 'user9', 'user4', 'user0']"
1541679885,user6,"['user4', 'user2']"
1541680012,user3,"['user5', 'user4', 'user6']"
1541680373,user2,"['user5', 'user3', 'user8', 'user6', 'user0', 'user4']"
1541681024,user7,"['user1', 'user4', 'user8', 'user5', 'user6']"
1541681670,user2,"['user7', 'user9', 'user4']"
1541682432,user8,"['user3', 'user0', 'user2']"
1541683100,user8,"['user4', 'user7', 'user2']"
1541683378,user5,"['user1', 'user9', 'user8', 'user7', 'user3', 'user2']"
1541683714,user6,"['user4', 'user2']"
1541683886,user9,"['user8', 'user2']"
1541684569,user5,"['user4', 'user8', 'user1', 'user2', 'user7', 'user0']"
1541685235,user0,"['user4', 'user8', 'user7', 'user5', 'user9']"
1541686071,user6,"['user9', 'user2']"
1541686694,user9,"['user1', 'user0']"
1541687307,user8,"['user7', 'user1', 'user2', 'user6', 'user5']"
1541687887,user4,"['user9', 'user0', 'user6', 'user5']"
1541688385,user8,"['user9', 'user4', 'user2']"
1541689327,user6,"['user8', 'user0', 'user3', 'user2']"
1541689608,user0,"['user2', 'user1', 'user4', 'user6', 'user7']"
1541689738,user2,"['user4', 'user5', 'user3', 'user8', 'user9', 'user1']"
1541690356,user9,"['user2', 'user3', 'user4']"
1541691108,user3,"['user8', 'user1', 'user0', 'user6']"
1541691581,user0,"['user1', 'user5', 'user7', 'user6', 'user4', 'user8', 'user2']"
1541692412,user0,"['user9', 'user4']"
1541692787,user8,"['user7', 'user1', 'user3', 'user4', 'user6', 'user5', 'user2']"
1541693389,user2,"['user9', 'user8', 'user7', 'user6', 'user0', 'user1', 'user4']"
1541693467,user2,"['user9', 'user4']"
1541694453,user2,"['user5', 'user6', 'user0', 'user4']"
1541695329,user8,"['user2', 'user5', 'user4', 'user7', 'user3', 'user1']"
1541695923,user1,"['user6', 'user8']"
1541696207,user3,"['user7', 'user8', 'user4', 'user1', 'user0', 'user6']"
1541696245,user7,"['user8', 'user2', 'user9', 'user1', 'user6', 'user0', 'user5', 'user4']"
1541696295,user1,"['user8', 'user0', 'user9', 'user3', 'user5']"
1541697242,user7,"['user9', 'user5', 'user2', 'user0', 'user8', 'user3', 'user6', 'user1']"
1541697766,user0,"['user2', 'user5', 'user4', 'user8']"
1541698328,user8,"['user4', 'user0', 'user2']"
1541698770,user9,['user7']
1541699713,user5,"['user7', 'user8', 'user0']"
1541699814,user0,"['user3', 'user4', 'user6', 'user2', 'user7']"
1541700625,user8,"['user7', 'user2', 'user4']"
1541701281,user1,"['user0', 'user4']"
1541701994,user6,"['user3', 'user0', 'user8', 'user4', 'user2']"
1541702052,user3,"['user1', 'user6', 'user7']"
1541702987,user0,"['user6', 'user3', 'user1', 'user4']"
1541703703,user7,"['user9', 'user5', 'user0']"
1541704043,user1,"['user7', 'user5', 'user0', 'user2', 'user8', 'user6', 'user3', 'user9']"
1541704104,user1,"['user8', 'user3', 'user6', 'user5', 'user2', 'user0']"
1541704577,user7,"['user0', 'user4']"
1541704667,user8,"['user7', 'user6', 'user2', 'user4']"
1541705541,user3,"['user4', 'user8', 'user9', 'user7', 'user1', 'user5', 'user6']"
1541705766,user4,['user6']
1541706339,user6,"['user8', 'user3', 'user2', 'user0', 'user4', 'user7']"
1541706437,user4,"['user2', 'user9', 'user8', 'user7', 'user0', 'user6']"
1541706959,user0,"['user5', 'user4']"
1541707328,user1,"['user4', 'user5', 'user9', 'user2', 'user8', 'user6']"
1541708090,user3,"['user7', 'user2', 'user6']"
1541708917,user8,"['user6', 'user5', 'user4', 'user2', 'user7', 'user9', 'user3']"
1541709217,user5,"['user0', 'user2', 'user9', 'user6', 'user4']"
1541710060,user6,"['user8', 'user7', 'user3', 'user2']"
1541710906,user4,"['user6', 'user3', 'user0', 'user5', 'user2']"
1541711548,user5,"['user6', 'user4', 'user8', 'user0']"
1541711806,user0,"['user3', 'user2', 'user7', 'user4', 'user6']"
1541712524,user1,"['user6', 'user5', 'user2']"
1541712704,user4,"['user1', 'user9', 'user7', 'user3', 'user6']"
1541713617,user4,['user7']
1541714205,user8,"['user1', 'user3', 'user2']"
1541714347,user0,"['user2', 'user9', 'user4', 'user5', 'user6', 'user1']"
1541714724,user5,"['user0', 'user8', 'user3', 'user9', 'user6', 'user4']"
1541715199,user8,"['user9', 'user7', 'user4', 'user1', 'user5', 'user2']"
1541716174,user4,"['user1', 'user8', 'user9']"
1541716818,user4,"['user3', 'user9', 'user7']"
1541716965,user5,"['user7', 'user3', 'user2']"
1541717699,user9,"['user3', 'user5', 'user8', 'user1', 'user2', 'user6']"
1541718605,user3,"['user6', 'user8', 'user7']"
1541718867,user3,"['user4', 'user2', 'user5', 'user9', 'user1', 'user7', 'user6']"
1541719465,user8,"['user3', 'user2']"
1541719704,user2,"['user6', 'user3', 'user4']"
1541719896,user6,"['user9', 'user4', 'user7', 'user3', 'user8', 'user2']"
1541720292,user9,"['user7', 'user0', 'user1']"
1541720835,user6,"['user1', 'user4', 'user3', 'user2']"
1541721298,user9,"['user4', 'user8', 'user7', 'user1']"
1541721816,user1,"['user7', 'user8', 'user5']"
1541722278,user9,"['user1', 'user2', 'user7', 'user8', 'user5', 'user6']"
1541723214,user3,"['user2', 'user6']"
1541723907,user9,"['user0', 'user1', 'user6', 'user5']"
1541724685,user6,"['user3', 'user1', 'user4', 'user2']"
1541725474,user0,"['user4', 'user9']"
1541726160,user4,"['user8', 'user5']"
1541727003,user7,"['user5', 'user1', 'user3', 'user0']"
1541727819,user6,"['user1', 'user7', 'user2']"
1541727966,user0,"['user2', 'user3', 'user9', 'user4']"
1541728149,user7,"['user5', 'user3', 'user6', 'user0']"
1541728658,user1,"['user9', 'user4', 'user8', 'user0']"
1541729350,user9,['user4']
1541729464,user3,"['user7', 'user8']"
1541730301,user5,"['user1', 'user3', 'user9', 'user6', 'user7', 'user8']"
1541730403,user2,"['user7', 'user3', 'user9', 'user0', 'user4']"
1541730988,user5,"['user3', 'user2', 'user6']"
1541731543,user1,['user6']
1541731799,user8,"['user3', 'user4', 'user6', 'user2']"
1541732104,user0,"['user6', 'user4']"
1541732837,user9,"['user4', 'user5', 'user3', 'user0', 'user7']"
1541733479,user4,"['user6', 'user2', 'user8', 'user0']"
1541733536,user0,"['user2', 'user9', 'user6', 'user8', 'user3', 'user4']"
1541734112,user6,"['user2', 'user5', 'user1', 'user3']"
1541734578,user3,"['user0', 'user2', 'user6']"
1541734905,user6,"['user2', 'user5']"
1541735156,user7,"['user6', 'user1', 'user0', 'user8', 'user5']"
1541735536,user8,"['user0', 'user4', 'user2']"
1541736069,user6,"['user8', 'user3', 'user4', 'user5', 'user1', 'user9', 'user0', 'user2']"
1541737020,user0,"['user5', 'user4']"
1541737071,user2,"['user7', 'user4', 'user6', 'user1', 'user8', 'user3']"
1541737205,user6,['user3']
1541737236,user8,"['user6', 'user7', 'user2']"
1541738152,user1,"['user4', 'user9', 'user6']"
1541738846,user5,"['user2', 'user6', 'user7']"
1541739251,user7,"['user4', 'user9']"
1541740008,user1,"['user2', 'user5', 'user4', 'user9', 'user6', 'user8', 'user0']"
1541740362,user1,"['user6', 'user5', 'user4', 'user3', 'user8', 'user0', 'user7']"
1541741359,user8,"['user9', 'user6', 'user2']"
1541741897,user3,"['user7', 'user5', 'user2', 'user6']"
1541742662,user7,"['user1', 'user4']"
1541743372,user0,"['user4', 'user9', 'user5', 'user8', 'user1', 'user2']"
1541744085,user8,"['user6', 'user3', 'user5', 'user0', 'user7', 'user2']"
1541744327,user7,"['user4', 'user3', 'user9', 'user8', 'user2', 'user1']"
1541745285,user4,"['user0', 'user1', 'user8', 'user3']"
1541745331,user1,"['user2', 'user3']"
1541745491,user7,"['user4', 'user1']"
1541745731,user6,"['user7', 'user0', 'user2']"
1541745740,user8,"['user5', 'user7', 'user2']"
1541746310,user2,"['user9', 'user4']"
1541746387,user0,"['user4', 'user3', 'user2', 'user9']"
1541746842,user7,"['user2', 'user6', 'user3', 'user5']"
1541747657,user9,"['user8', 'user3', 'user2', 'user6']"
1541748431,user3,"['user4', 'user6']"
1541748561,user7,"['user1', 'user2', 'user6', 'user8', 'user9', 'user4', 'user0', 'user3']"
1541749173,user4,"['user5', 'user7']"
1541749367,user5,"['user4', 'user3', 'user8', 'user2']"
1541749405,user9,"['user5', 'user0', 'user4', 'user8', 'user3']"
1541749923,user6,"['user4', 'user3', 'user9', 'user7', 'user2']"
1541749961,user5,"['user8', 'user9', 'user6', 'user0', 'user7', 'user2']"
1541750790,user3,"['user9', 'user5', 'user0', 'user2', 'user6']"
1541751509,user9,"['user3', 'user0', 'user7', 'user4']"
1541751822,user8,"['user7', 'user1']"
1541752353,user8,"['user9', 'user5', 'user0', 'user6', 'user7', 'user2']"
1541752804,user4,"['user9', 'user7', 'user5', 'user6', 'user8']"
1541753359,user7,"['user5', 'user0', 'user3', 'user1', 'user8']"
1541754088,user8,"['user4', 'user6', 'user2']"
1541754319,user8,"['user9', 'user7', 'user2']"
1541755027,user4,"['user9', 'user7']"
1541755717,user3,"['user7', 'user6', 'user0', 'user1', 'user8']"
1541755935,user4,"['user5', 'user0', 'user3', 'user7', 'user2', 'user9', 'user6', 'user8']"
1541756831,user2,"['user9', 'user1', 'user4']"
1541756898,user6,"['user7', 'user1', 'user4', 'user0', 'user2']"
1541757363,user2,"['user8', 'user6', 'user7', 'user4']"
1541757626,user4,"['user3', 'user2', 'user1', 'user5']"
1541758448,user7,"['user0', 'user4', 'user2', 'user5', 'user9']"
1541758632,user6,"['user7', 'user5', 'user2']"
1541759560,user4,"['user3', 'user8']"
1541760136,user7,"['user1', 'user9', 'user5', 'user6', 'user8', 'user3', 'user2']"
1541760934,user7,"['user1', 'user2', 'user6', 'user9']"
1541761755,user2,['user4']
1541762574,user4,"['user1', 'user8', 'user5']"
1541762966,user0,"['user4', 'user1']"
1541763515,user4,"['user0', 'user1', 'user7', 'user9']"
1541763695,user9,"['user5', 'user4', 'user8', 'user0']"
1541763706,user5,"['user1', 'user2', 'user0']"
1541764583,user9,['user2']
1541764906,user5,"['user4', 'user6', 'user9', 'user0', 'user8']"
1541765870,user7,"['user2', 'user9', 'user4', 'user5', 'user6', 'user0']"
1541766612,user2,"['user0', 'user5', 'user9', 'user4', 'user8', 'user1', 'user3']"
1541766912,user0,"['user9', 'user5', 'user8', 'user4']"
1541767783,user0,"['user2', 'user7', 'user6', 'user4']"
1541768431,user7,"['user6', 'user2']"
1541768745,user7,"['user9', 'user6']"
1541768771,user3,"['user5', 'user2', 'user9', 'user1', 'user8', 'user7', 'user6']"
1541768897,user0,"['user7', 'user8', 'user4', 'user3']"
1541769184,user0,"['user4', 'user2', 'user1', 'user3']"
1541769496,user9,"['user1', 'user7', 'user4', 'user5']"
1541769811,user5,"['user4', 'user1']"
1541770741,user8,"['user9', 'user3', 'user0', 'user5', 'user2']"
1541771212,user5,"['user1', 'user3', 'user7']"
1541771551,user9,"['user2', 'user1']"
1541771829,user4,"['user3', 'user8', 'user1', 'user5', 'user7']"
1541772198,user6,"['user0', 'user2', 'user5', 'user7', 'user4', 'user9']"
1541772534,user7,"['user5', 'user6', 'user2']"
1541773411,user9,"['user4', 'user5']"
1541774270,user2,"['user1', 'user3', 'user5', 'user7']"
1541774994,user8,"['user7', 'user6', 'user2', 'user0', 'user5', 'user1', 'user3', 'user9']"
1541775915,user7,"['user1', 'user0', 'user4']"
1541776077,user7,"['user4', 'user6']"
1541776898,user6,"['user1', 'user8', 'user2']"
1541777720,user9,"['user3', 'user1', 'user4', 'user8']"
1541778148,user5,"['user8', 'user1']"
1541778886,user4,"['user7', 'user3']"
1541779832,user1,"['user9', 'user3']"
1541780349,user0,"['user9', 'user1', 'user4']"
1541781092,user9,"['user0', 'user3', 'user4', 'user5', 'user2', 'user1']"
1541781838,user8,"['user3', 'user4', 'user0', 'user1', 'user2']"
1541782533,user2,"['user0', 'user9', 'user6', 'user8', 'user5', 'user4']"
1541782612,user2,"['user1', 'user7', 'user9', 'user4']"
1541783031,user9,['user0']
1541783472,user7,"['user0', 'user2', 'user5', 'user3']"
1541784163,user7,['user6']
1541785048,user5,"['user4', 'user3', 'user7', 'user6']"
1541785130,user0,"['user9', 'user5', 'user6', 'user4']"
1541785787,user0,"['user1', 'user4']"
1541785824,user2,"['user7', 'user8', 'user4']"
1541786243,user7,"['user3', 'user0', 'user2']"
1541787230,user9,"['user5', 'user7', 'user0', 'user6', 'user2', 'user8']"
1541787594,user8,"['user4', 'user6', 'user7', 'user2']"
1541787696,user4,"['user2', 'user7', 'user8', 'user6', 'user0']"
1541787839,user6,"['user7', 'user9', 'user0', 'user2', 'user4']"
1541788439,user6,"['user5', 'user7', 'user9', 'user3', 'user4', 'user2']"
1541788736,user5,"['user1', 'user9', 'user0', 'user3', 'user7']"
1541789188,user6,"['user1', 'user7', 'user4', 'user2']"
1541789442,user4,"['user7', 'user2']"
1541789984,user0,"['user6', 'user8', 'user4']"
1541790494,user3,"['user5', 'user8', 'user1', 'user9', 'user6']"
1541791480,user4,"['user0', 'user1']"
1541791589,user9,"['user5', 'user8', 'user7', 'user6', 'user0', 'user4']"
1541792072,user4,"['user2', 'user1', 'user5', 'user6']"
1541792993,user2,"['user5', 'user7', 'user8', 'user4']"
1541793372,user0,"['user3', 'user1', 'user7', 'user6', 'user2', 'user4', 'user8']"
1541794290,user3,"['user5', 'user6']"
1541794884,user8,"['user3', 'user1', 'user5']"
1541795723,user5,['user3']
1541796574,user3,"['user0', 'user4', 'user6', 'user5']"
1541797318,user5,"['user8', 'user7', 'user1']"
1541797465,user7,['user3']
1541797955,user2,"['user4', 'user9']"
1541798031,user3,"['user8', 'user6']"
1541798491,user9,"['user6', 'user7', 'user1', 'user5']"
1541798749,user2,"['user7', 'user4']"
1541798821,user4,"['user7', 'user0', 'user5']"
1541799021,user1,['user0']
1541799093,user1,"['user5', 'user8']"
1541800090,user4,"['user8', 'user2']"
1541800314,user0,"['user1', 'user8', 'user4']"
1541800874,user1,"['user4', 'user0', 'user2', 'user8', 'user9', 'user3', 'user6', 'user7']"
1541800933,user8,"['user4', 'user2']"
1541801654,user5,"['user6', 'user3', 'user0', 'user2']"
1541802634,user6,"['user0', 'user4', 'user3', 'user7', 'user2']"
1541802951,user7,"['user5', 'user2']"
1541803299,user5,"['user1', 'user4', 'user2']"
1541803523,user8,"['user9', 'user6', 'user2']"
1541803945,user7,"['user0', 'user5', 'user1', 'user3', 'user6']"
1541804424,user8,"['user4', 'user2']"
1541805280,user4,"['user5', 'user7', 'user9']"
1541806175,user0,"['user6', 'user4', 'user8', 'user5']"
1541806656,user7,['user0']
1541806796,user9,"['user0', 'user8', 'user1', 'user4']"
1541807121,user1,"['user5', 'user6', 'user8', 'user0']"
1541807584,user6,"['user1', 'user4', 'user5', 'user2']"
1541808109,user9,"['user4', 'user5', 'user2']"
1541808682,user6,"['user4', 'user3', 'user0', 'user2']"
1541809352,user4,"['user0', 'user1']"
1541810234,user2,"['user1', 'user0', 'user7', 'user6', 'user9', 'user8', 'user5', 'user4']"
1541810851,user3,"['user7', 'user8', 'user9', 'user5', 'user1', 'user6', 'user4', 'user0']"
1541811023,user9,"['user3', 'user4', 'user8', 'user2']"
1541811168,user6,"['user5', 'user7', 'user2']"
1541811957,user2,"['user1', 'user9', 'user0', 'user5', 'user8', 'user4']"
1541812343,user6,"['user1', 'user5', 'user2', 'user7', 'user4']"
1541812818,user3,"['user9', 'user6', 'user0']"
1541813459,user7,"['user2', 'user0', 'user4']"
1541814343,user7,"['user1', 'user5', 'user9', 'user6', 'user4']"
1541815183,user5,"['user3', 'user9']"
1541815571,user5,"['user7', 'user0', 'user4']"
1541816170,user7,"['user1', 'user9', 'user4', 'user6']"
1541816389,user7,"['user1', 'user9', 'user6', 'user3']"
1541816758,user5,"['user0', 'user9', 'user6', 'user1']"
1541817644,user3,"['user7', 'user2', 'user8', 'user6', 'user0']"
1541817777,user0,"['user5', 'user4', 'user8']"
1541818775,user8,"['user1', 'user6', 'user5', 'user4', 'user2']"
1541819714,user4,"['user5', 'user3', 'user8', 'user1']"
1541820381,user9,"['user1', 'user7', 'user4', 'user8', 'user6', 'user2', 'user5']"
1541821172,user8,"['user7', 'user2', 'user1', 'user3']"
1541821634,user1,"['user6', 'user7', 'user9', 'user8', 'user2']"
1541822078,user8,"['user4', 'user1', 'user7', 'user2']"
1541822566,user1,"['user9', 'user3']"
1541823418,user9,"['user2', 'user7', 'user8', 'user6', 'user4', 'user5', 'user1']"
1541823821,user1,"['user9', 'user3', 'user5', 'user4', 'user0', 'user6']"
1541824791,user3,"['user8', 'user5', 'user6']"
1541824847,user4,"['user6', 'user7', 'user9', 'user0', 'user2', 'user3', 'user8']"
1541825724,user9,"['user5', 'user0', 'user2', 'user4', 'user3', 'user1']"
1541825815,user3,"['user6', 'user8']"
1541826434,user9,"['user0', 'user2', 'user1']"
1541826787,user6,"['user4', 'user7', 'user3', 'user9', 'user8', 'user0', 'user5', 'user2']"
1541826851,user6,"['user4', 'user7', 'user9', 'user0', 'user8', 'user2']"
1541826879,user0,['user5']
1541827778,user5,"['user7', 'user3']"
1541828590,user6,"['user1', 'user4', 'user7', 'user5', 'user3', 'user8', 'user2']"
1541829422,user9,"['user4', 'user0', 'user8', 'user5', 'user7', 'user1', 'user2']"
1541829646,user0,"['user3', 'user9', 'user4']"
1541830043,user5,"['user0', 'user6']"
1541830869,user1,"['user6', 'user5']"
1541831817,user3,"['user2', 'user8', 'user0']"
1541832265,user4,"['user0', 'user8', 'user9']"
1541833175,user9,"['user6', 'user3']"
1541833955,user4,['user6']
1541834674,user8,"['user4', 'user1', 'user6', 'user0', 'user9', 'user2']"
1541835195,user7,"['user9', 'user6', 'user3', 'user2', 'user8', 'user4']"
1541835399,user7,"['user8', 'user4', 'user3']"
1541836169,user4,"['user2', 'user8', 'user1', 'user6', 'user3', 'user0', 'user5']"
1541837036,user6,"['user3', 'user5', 'user2']"
1541837352,user2,"['user9', 'user4']"
1541837964,user2,"['user1', 'user0', 'user4', 'user5', 'user6']"
1541838416,user8,"['user9', 'user4', 'user5', 'user2', 'user0', 'user7']"
1541839287,user8,"['user6', 'user2']"
1541840002,user1,"['user7', 'user8']"
1541840105,user0,"['user9', 'user8', 'user7']"
1541840147,user3,"['user5', 'user1', 'user0', 'user6']"
1541840865,user0,"['user4', 'user1', 'user5']"
1541841667,user0,"['user2', 'user3', 'user1', 'user4']"
1541841906,user0,"['user9', 'user6', 'user1', 'user4', 'user7', 'user2', 'user8', 'user5']"
1541842281,user7,"['user5', 'user4', 'user2', 'user1']"
1541842657,user8,"['user0', 'user1', 'user2']"
1541842696,user7,"['user8', 'user4', 'user5', 'user3', 'user0']"
1541843274,user6,"['user0', 'user4', 'user2']"
1541843382,user7,"['user8', 'user3', 'user5', 'user1']"
1541843683,user6,"['user1', 'user8', 'user3', 'user2']"
1541843853,user9,"['user0', 'user7', 'user4', 'user2', 'user6', 'user8']"
1541844236,user5,"['user2', 'user4', 'user7', 'user3', 'user9', 'user8']"
1541844638,user2,"['user6', 'user4']"
1541844792,user3,"['user7', 'user4', 'user6']"
1541845469,user8,['user9']
1541846025,user3,"['user8', 'user0', 'user6']"
1541846206,user8,"['user7', 'user4', 'user1', 'user0', 'user3', 'user2']"
1541846351,user7,"['user0', 'user4', 'user3']"
1541846631,user1,"['user7', 'user9', 'user8']"
1541847133,user9,['user0']
1541848091,user1,"['user6', 'user3', 'user5']"
1541848782,user5,"['user2', 'user8', 'user0', 'user3', 'user1', 'user9']"
1541848943,user1,"['user4', 'user7', 'user5', 'user8', 'user2', 'user9']"
1541849660,user6,"['user8', 'user5', 'user0', 'user2']"
1541850338,user4,"['user7', 'user0', 'user6', 'user2', 'user8', 'user1']"
1541850581,user1,"['user9', 'user3', 'user5', 'user4', 'user8', 'user7', 'user6']"
1541851050,user0,"['user8', 'user4']"
1541851382,user4,['user0']
1541851729,user1,"['user3', 'user7', 'user5', 'user6']"
1541852222,user5,"['user9', 'user8']"
1541852459,user1,"['user6', 'user8']"
1541852983,user6,"['user3', 'user8', 'user2']"
1541853322,user6,"['user0', 'user2', 'user3', 'user1', 'user9']"
1541853491,user5,"['user7', 'user8', 'user0']"
1541854188,user0,"['user5', 'user7', 'user3', 'user8', 'user6', 'user4', 'user1']"
1541854848,user5,"['user2', 'user4']"
1541855701,user7,"['user8', 'user2']"
1541856374,user8,"['user4', 'user2', 'user6', 'user9', 'user3']"
1541856433,user0,"['user5', 'user4']"
1541856747,user0,"['user5', 'user7', 'user9', 'user4']"
1541857297,user7,"['user0', 'user1']"
1541857583,user7,"['user6', 'user1', 'user8', 'user3', 'user2', 'user9']"
1541857824,user7,"['user2', 'user6']"
1541858089,user8,"['user0', 'user4', 'user7', 'user2']"
1541858829,user5,"['user0', 'user4', 'user3']"
1541858848,user0,['user5']
1541859022,user9,"['user5', 'user0', 'user2', 'user6', 'user8', 'user3', 'user4']"
1541859734,user7,"['user1', 'user6', 'user3', 'user9', 'user2', 'user0', 'user4']"
1541860223,user6,"['user0', 'user7', 'user1', 'user8', 'user9', 'user4', 'user3', 'user2']"
1541861023,user4,"['user0', 'user3', 'user2']"
1541861562,user4,"['user6', 'user5', 'user0', 'user7']"
1541862402,user8,"['user1', 'user4', 'user0', 'user2']"
1541863039,user8,"['user0', 'user1', 'user5', 'user9', 'user2', 'user6']"
1541863912,user1,"['user5', 'user2', 'user6']"
1541864545,user9,['user0']
1541864868,user8,"['user7', 'user3', 'user5', 'user2']"
1541865349,user4,"['user8', 'user1', 'user6']"
1541866231,user9,"['user2', 'user1', 'user6', 'user5', 'user4']"
1541866930,user9,"['user5', 'user6', 'user8', 'user4']"
1541867840,user7,"['user1', 'user3']"
1541868548,user9,"['user6', 'user0']"
1541869114,user2,"['user4', 'user0', 'user1', 'user5', 'user7', 'user9', 'user6', 'user8']"
1541869682,user1,"['user2', 'user4']"
1541870074,user6,"['user2', 'user7']"
1541870513,user0,"['user3', 'user7', 'user2', 'user9', 'user4', 'user5', 'user1']"
1541870761,user6,"['user3', 'user9', 'user2']"
1541871095,user0,"['user8', 'user1', 'user9', 'user5', 'user4']"
1541871258,user8,"['user3', 'user7', 'user0', 'user2']"
1541871994,user6,['user2']
1541872922,user4,"['user8', 'user0', 'user1', 'user5', 'user6', 'user3']"
1541873151,user8,"['user3', 'user7', 'user5', 'user2']"
1541874115,user2,"['user7', 'user4', 'user6', 'user8', 'user9']"
1541874404,user7,"['user3', 'user6', 'user9', 'user5', 'user2', 'user4', 'user8']"
1541874581,user1,"['user6', 'user4', 'user5', 'user2', 'user9', 'user8']"
1541874893,user8,"['user7', 'user4', 'user9', 'user5', 'user1', 'user2']"
1541874928,user2,"['user1', 'user7', 'user8', 'user4']"
1541875239,user6,"['user0', 'user2', 'user5', 'user8', 'user7']"
1541876084,user6,"['user3', 'user5', 'user2']"
1541876119,user8,"['user3', 'user7', 'user6', 'user5', 'user2']"
1541876908,user4,"['user3', 'user5', 'user8', 'user1']"
1541877428,user5,"['user6', 'user0', 'user4', 'user9', 'user2']"
1541878313,user5,"['user4', 'user2']"
1541879068,user7,"['user3', 'user2', 'user6', 'user5', 'user1', 'user9']"
1541879878,user3,"['user2', 'user8', 'user0', 'user4', 'user1', 'user6']"
1541880868,user2,"['user8', 'user0', 'user3', 'user5', 'user9', 'user1', 'user4']"
1541881777,user3,"['user1', 'user6']"
1541881953,user7,"['user4', 'user2', 'user0', 'user9', 'user5']"
1541882242,user9,"['user3', 'user2', 'user6', 'user4', 'user8', 'user5', 'user7']"
1541883096,user8,"['user9', 'user2']"
1541883534,user3,"['user8', 'user7', 'user6']"
1541884168,user6,"['user1', 'user2', 'user0', 'user4', 'user8', 'user7']"
1541885016,user7,"['user1', 'user8', 'user6', 'user3', 'user0']"
1541885777,user2,"['user9', 'user3', 'user4']"
1541885971,user0,"['user4', 'user6', 'user5']"
1541886381,user8,"['user0', 'user1', 'user5', 'user2']"
1541887264,user6,"['user7', 'user0', 'user2']"
1541887843,user0,"['user1', 'user6', 'user5', 'user4']"
1541888820,user1,"['user7', 'user8', 'user9', 'user2']"
1541889626,user9,"['user0', 'user7', 'user6', 'user5', 'user3', 'user4', 'user1', 'user8']"
1541890347,user8,"['user0', 'user4', 'user1', 'user2']"
1541890554,user3,"['user7', 'user6', 'user0', 'user5', 'user9']"
1541890834,user6,"['user3', 'user8', 'user0', 'user4', 'user2']"
1541891125,user5,"['user2', 'user8', 'user1', 'user0', 'user7', 'user3', 'user9']"
1541891193,user3,"['user6', 'user4', 'user9']"
1541891329,user6,"['user9', 'user1', 'user2']"
1541891520,user4,"['user9', 'user5']"
1541891883,user7,"['user2', 'user4', 'user8', 'user6']"
1541892073,user5,"['user0', 'user6', 'user3', 'user8', 'user4', 'user9']"
1541893058,user4,"['user5', 'user1', 'user9', 'user2', 'user0']"
1541893493,user5,"['user9', 'user1', 'user6', 'user4']"
1541894152,user4,"['user9', 'user7', 'user2', 'user3', 'user6', 'user0', 'user1']"
1541894255,user2,['user4']
1541894855,user9,"['user0', 'user7', 'user6', 'user5', 'user2', 'user1']"
1541895495,user1,"['user8', 'user7']"
1541895663,user7,"['user6', 'user1', 'user0', 'user5']"
1541896343,user6,"['user8', 'user7', 'user9', 'user5', 'user2']"
1541897064,user6,"['user5', 'user9', 'user2']"
1541897955,user9,"['user6', 'user2', 'user1', 'user4', 'user7', 'user8', 'user3']"
1541898915,user8,"['user5', 'user4', 'user3', 'user2']"
1541899575,user4,['user9']
1541899690,user3,"['user4', 'user8', 'user6']"
1541900314,user7,"['user6', 'user3', 'user9', 'user5']"
1541901262,user8,"['user5', 'user2']"
1541901480,user8,"['user1', 'user9', 'user2', 'user3']"
1541901601,user5,['user3']
1541902592,user4,"['user9', 'user7']"
1541902634,user3,"['user8', 'user6', 'user7']"
